t,v1,v2
0.05935,-2.0279,-9.9479
0.05936,-1.9971,-9.9495
0.05937,-1.9663,-9.9511
0.05938,-1.9355,-9.9526
0.05939,-1.9047,-9.9541
0.0594,-1.8738,-9.9556
0.05941,-1.8429,-9.9571
0.05942,-1.8121,-9.9585
0.05943,-1.7812,-9.9599
0.05944,-1.7502,-9.9613
0.05945,-1.7193,-9.9627
0.05946,-1.6883,-9.964
0.05947,-1.6574,-9.9654
0.05948,-1.6264,-9.9667
0.05949,-1.5954,-9.9679
0.0595,-1.5643,-9.9692
0.05951,-1.5333,-9.9704
0.05952,-1.5023,-9.9716
0.05953,-1.4712,-9.9728
0.05954,-1.4401,-9.9739
0.05955,-1.409,-9.975
0.05956,-1.3779,-9.9761
0.05957,-1.3468,-9.9772
0.05958,-1.3156,-9.9782
0.05959,-1.2845,-9.9793
0.0596,-1.2533,-9.9803
0.05961,-1.2222,-9.9812
0.05962,-1.191,-9.9822
0.05963,-1.1598,-9.9831
0.05964,-1.1286,-9.984
0.05965,-1.0973,-9.9849
0.05966,-1.0661,-9.9857
0.05967,-1.0349,-9.9866
0.05968,-1.0036,-9.9874
0.05969,-0.97235,-9.9881
0.0597,-0.94108,-9.9889
0.05971,-0.9098,-9.9896
0.05972,-0.87851,-9.9903
0.05973,-0.84721,-9.991
0.05974,-0.81591,-9.9917
0.05975,-0.78459,-9.9923
0.05976,-0.75327,-9.9929
0.05977,-0.72194,-9.9935
0.05978,-0.6906,-9.994
0.05979,-0.65926,-9.9946
0.0598,-0.62791,-9.9951
0.05981,-0.59655,-9.9955
0.05982,-0.56519,-9.996
0.05983,-0.53382,-9.9964
0.05984,-0.50244,-9.9968
0.05985,-0.47106,-9.9972
0.05986,-0.43968,-9.9976
0.05987,-0.40829,-9.9979
0.05988,-0.3769,-9.9982
0.05989,-0.34551,-9.9985
0.0599,-0.31411,-9.9988
0.05991,-0.28271,-9.999
0.05992,-0.2513,-9.9992
0.05993,-0.21989,-9.9994
0.05994,-0.18848,-9.9996
0.05995,-0.15707,-9.9997
0.05996,-0.12566,-9.9998
0.05997,-0.094246,-9.9999
0.05998,-0.062831,-10
0.05999,-0.031416,-10
0.06,-7.35E-15,-10
0.06001,0.031416,-10
0.06002,0.062831,-10
0.06003,0.094246,-9.9999
0.06004,0.12566,-9.9998
0.06005,0.15707,-9.9997
0.06006,0.18848,-9.9996
0.06007,0.21989,-9.9994
0.06008,0.2513,-9.9992
0.06009,0.28271,-9.999
0.0601,0.31411,-9.9988
0.06011,0.34551,-9.9985
0.06012,0.3769,-9.9982
0.06013,0.40829,-9.9979
0.06014,0.43968,-9.9976
0.06015,0.47106,-9.9972
0.06016,0.50244,-9.9968
0.06017,0.53382,-9.9964
0.06018,0.56519,-9.996
0.06019,0.59655,-9.9955
0.0602,0.62791,-9.9951
0.06021,0.65926,-9.9946
0.06022,0.6906,-9.994
0.06023,0.72194,-9.9935
0.06024,0.75327,-9.9929
0.06025,0.78459,-9.9923
0.06026,0.81591,-9.9917
0.06027,0.84721,-9.991
0.06028,0.87851,-9.9903
0.06029,0.9098,-9.9896
0.0603,0.94108,-9.9889
0.06031,0.97235,-9.9881
0.06032,1.0036,-9.9874
0.06033,1.0349,-9.9866
0.06034,1.0661,-9.9857
0.06035,1.0973,-9.9849
0.06036,1.1286,-9.984
0.06037,1.1598,-9.9831
0.06038,1.191,-9.9822
0.06039,1.2222,-9.9812
0.0604,1.2533,-9.9803
0.06041,1.2845,-9.9793
0.06042,1.3156,-9.9782
0.06043,1.3468,-9.9772
0.06044,1.3779,-9.9761
0.06045,1.409,-9.975
0.06046,1.4401,-9.9739
0.06047,1.4712,-9.9728
0.06048,1.5023,-9.9716
0.06049,1.5333,-9.9704
0.0605,1.5643,-9.9692
0.06051,1.5954,-9.9679
0.06052,1.6264,-9.9667
0.06053,1.6574,-9.9654
0.06054,1.6883,-9.964
0.06055,1.7193,-9.9627
0.06056,1.7502,-9.9613
0.06057,1.7812,-9.9599
0.06058,1.8121,-9.9585
0.06059,1.8429,-9.9571
0.0606,1.8738,-9.9556
0.06061,1.9047,-9.9541
0.06062,1.9355,-9.9526
0.06063,1.9663,-9.9511
0.06064,1.9971,-9.9495
0.06065,2.0279,-9.9479
0.06066,2.0586,-9.9463
0.06067,2.0894,-9.9447
0.06068,2.1201,-9.943
0.06069,2.1508,-9.9413
0.0607,2.1814,-9.9396
0.06071,2.2121,-9.9379
0.06072,2.2427,-9.9361
0.06073,2.2733,-9.9343
0.06074,2.3039,-9.9325
0.06075,2.3345,-9.9307
0.06076,2.365,-9.9288
0.06077,2.3955,-9.9269
0.06078,2.426,-9.925
0.06079,2.4565,-9.9231
0.0608,2.4869,-9.9211
0.06081,2.5173,-9.9192
0.06082,2.5477,-9.9172
0.06083,2.5781,-9.9151
0.06084,2.6084,-9.9131
0.06085,2.6387,-9.911
0.06086,2.669,-9.9089
0.06087,2.6993,-9.9068
0.06088,2.7295,-9.9046
0.06089,2.7597,-9.9024
0.0609,2.7899,-9.9002
0.06091,2.8201,-9.898
0.06092,2.8502,-9.8958
0.06093,2.8803,-9.8935
0.06094,2.9104,-9.8912
0.06095,2.9404,-9.8889
0.06096,2.9704,-9.8865
0.06097,3.0004,-9.8841
0.06098,3.0304,-9.8817
0.06099,3.0603,-9.8793
0.061,3.0902,-9.8769
0.06101,3.12,-9.8744
0.06102,3.1499,-9.8719
0.06103,3.1797,-9.8694
0.06104,3.2094,-9.8669
0.06105,3.2392,-9.8643
0.06106,3.2689,-9.8617
0.06107,3.2986,-9.8591
0.06108,3.3282,-9.8564
0.06109,3.3578,-9.8538
0.0611,3.3874,-9.8511
0.06111,3.4169,-9.8484
0.06112,3.4464,-9.8456
0.06113,3.4759,-9.8429
0.06114,3.5053,-9.8401
0.06115,3.5347,-9.8373
0.06116,3.5641,-9.8345
0.06117,3.5935,-9.8316
0.06118,3.6228,-9.8287
0.06119,3.652,-9.8258
0.0612,3.6812,-9.8229
0.06121,3.7104,-9.8199
0.06122,3.7396,-9.8169
0.06123,3.7687,-9.8139
0.06124,3.7978,-9.8109
0.06125,3.8268,-9.8079
0.06126,3.8558,-9.8048
0.06127,3.8848,-9.8017
0.06128,3.9137,-9.7986
0.06129,3.9426,-9.7954
0.0613,3.9715,-9.7922
0.06131,4.0003,-9.789
0.06132,4.0291,-9.7858
0.06133,4.0578,-9.7826
0.06134,4.0865,-9.7793
0.06135,4.1151,-9.776
0.06136,4.1438,-9.7727
0.06137,4.1723,-9.7693
0.06138,4.2009,-9.766
0.06139,4.2293,-9.7626
0.0614,4.2578,-9.7592
0.06141,4.2862,-9.7557
0.06142,4.3146,-9.7523
0.06143,4.3429,-9.7488
0.06144,4.3712,-9.7453
0.06145,4.3994,-9.7417
0.06146,4.4276,-9.7382
0.06147,4.4557,-9.7346
0.06148,4.4838,-9.731
0.06149,4.5119,-9.7274
0.0615,4.5399,-9.7237
0.06151,4.5679,-9.72
0.06152,4.5958,-9.7163
0.06153,4.6237,-9.7126
0.06154,4.6515,-9.7088
0.06155,4.6793,-9.7051
0.06156,4.707,-9.7013
0.06157,4.7347,-9.6974
0.06158,4.7624,-9.6936
0.06159,4.79,-9.6897
0.0616,4.8175,-9.6858
0.06161,4.845,-9.6819
0.06162,4.8725,-9.678
0.06163,4.8999,-9.674
0.06164,4.9273,-9.67
0.06165,4.9546,-9.666
0.06166,4.9819,-9.662
0.06167,5.0091,-9.6579
0.06168,5.0362,-9.6538
0.06169,5.0633,-9.6497
0.0617,5.0904,-9.6456
0.06171,5.1174,-9.6414
0.06172,5.1444,-9.6372
0.06173,5.1713,-9.633
0.06174,5.1982,-9.6288
0.06175,5.225,-9.6246
0.06176,5.2517,-9.6203
0.06177,5.2785,-9.616
0.06178,5.3051,-9.6117
0.06179,5.3317,-9.6073
0.0618,5.3583,-9.6029
0.06181,5.3848,-9.5985
0.06182,5.4112,-9.5941
0.06183,5.4376,-9.5897
0.06184,5.4639,-9.5852
0.06185,5.4902,-9.5807
0.06186,5.5165,-9.5762
0.06187,5.5426,-9.5717
0.06188,5.5688,-9.5671
0.06189,5.5948,-9.5625
0.0619,5.6208,-9.5579
0.06191,5.6468,-9.5533
0.06192,5.6727,-9.5486
0.06193,5.6985,-9.544
0.06194,5.7243,-9.5393
0.06195,5.7501,-9.5345
0.06196,5.7757,-9.5298
0.06197,5.8013,-9.525
0.06198,5.8269,-9.5202
0.06199,5.8524,-9.5154
0.062,5.8779,-9.5106
0.06201,5.9032,-9.5057
0.06202,5.9286,-9.5008
0.06203,5.9538,-9.4959
0.06204,5.979,-9.491
0.06205,6.0042,-9.486
0.06206,6.0293,-9.481
0.06207,6.0543,-9.476
0.06208,6.0793,-9.471
0.06209,6.1042,-9.4659
0.0621,6.1291,-9.4609
0.06211,6.1539,-9.4558
0.06212,6.1786,-9.4506
0.06213,6.2033,-9.4455
0.06214,6.2279,-9.4403
0.06215,6.2524,-9.4351
0.06216,6.2769,-9.4299
0.06217,6.3013,-9.4247
0.06218,6.3257,-9.4194
0.06219,6.35,-9.4141
0.0622,6.3742,-9.4088
0.06221,6.3984,-9.4035
0.06222,6.4225,-9.3981
0.06223,6.4466,-9.3927
0.06224,6.4706,-9.3873
0.06225,6.4945,-9.3819
0.06226,6.5183,-9.3765
0.06227,6.5421,-9.371
0.06228,6.5659,-9.3655
0.06229,6.5895,-9.36
0.0623,6.6131,-9.3544
0.06231,6.6367,-9.3489
0.06232,6.6601,-9.3433
0.06233,6.6835,-9.3377
0.06234,6.7069,-9.332
0.06235,6.7301,-9.3264
0.06236,6.7533,-9.3207
0.06237,6.7765,-9.315
0.06238,6.7995,-9.3093
0.06239,6.8225,-9.3035
0.0624,6.8455,-9.2978
0.06241,6.8683,-9.292
0.06242,6.8911,-9.2862
0.06243,6.9139,-9.2803
0.06244,6.9365,-9.2745
0.06245,6.9591,-9.2686
0.06246,6.9817,-9.2627
0.06247,7.0041,-9.2567
0.06248,7.0265,-9.2508
0.06249,7.0488,-9.2448
0.0625,7.0711,-9.2388
0.06251,7.0932,-9.2328
0.06252,7.1154,-9.2267
0.06253,7.1374,-9.2207
0.06254,7.1594,-9.2146
0.06255,7.1813,-9.2085
0.06256,7.2031,-9.2023
0.06257,7.2248,-9.1962
0.06258,7.2465,-9.19
0.06259,7.2681,-9.1838
0.0626,7.2897,-9.1775
0.06261,7.3112,-9.1713
0.06262,7.3326,-9.165
0.06263,7.3539,-9.1587
0.06264,7.3751,-9.1524
0.06265,7.3963,-9.1461
0.06266,7.4174,-9.1397
0.06267,7.4385,-9.1333
0.06268,7.4594,-9.1269
0.06269,7.4803,-9.1205
0.0627,7.5011,-9.114
0.06271,7.5218,-9.1076
0.06272,7.5425,-9.1011
0.06273,7.5631,-9.0945
0.06274,7.5836,-9.088
0.06275,7.6041,-9.0814
0.06276,7.6244,-9.0748
0.06277,7.6447,-9.0682
0.06278,7.6649,-9.0616
0.06279,7.6851,-9.0549
0.0628,7.7051,-9.0483
0.06281,7.7251,-9.0416
0.06282,7.745,-9.0348
0.06283,7.7649,-9.0281
0.06284,7.7846,-9.0213
0.06285,7.8043,-9.0146
0.06286,7.8239,-9.0077
0.06287,7.8434,-9.0009
0.06288,7.8629,-8.9941
0.06289,7.8823,-8.9872
0.0629,7.9016,-8.9803
0.06291,7.9208,-8.9734
0.06292,7.9399,-8.9664
0.06293,7.959,-8.9594
0.06294,7.9779,-8.9525
0.06295,7.9968,-8.9454
0.06296,8.0157,-8.9384
0.06297,8.0344,-8.9314
0.06298,8.0531,-8.9243
0.06299,8.0717,-8.9172
0.063,8.0902,-8.9101
0.06301,8.1086,-8.9029
0.06302,8.1269,-8.8958
0.06303,8.1452,-8.8886
0.06304,8.1634,-8.8814
0.06305,8.1815,-8.8741
0.06306,8.1995,-8.8669
0.06307,8.2175,-8.8596
0.06308,8.2353,-8.8523
0.06309,8.2531,-8.845
0.0631,8.2708,-8.8377
0.06311,8.2884,-8.8303
0.06312,8.306,-8.8229
0.06313,8.3234,-8.8155
0.06314,8.3408,-8.8081
0.06315,8.3581,-8.8006
0.06316,8.3753,-8.7932
0.06317,8.3924,-8.7857
0.06318,8.4094,-8.7782
0.06319,8.4264,-8.7706
0.0632,8.4433,-8.7631
0.06321,8.4601,-8.7555
0.06322,8.4768,-8.7479
0.06323,8.4934,-8.7403
0.06324,8.5099,-8.7326
0.06325,8.5264,-8.725
0.06326,8.5428,-8.7173
0.06327,8.5591,-8.7096
0.06328,8.5753,-8.7018
0.06329,8.5914,-8.6941
0.0633,8.6074,-8.6863
0.06331,8.6234,-8.6785
0.06332,8.6392,-8.6707
0.06333,8.655,-8.6629
0.06334,8.6707,-8.655
0.06335,8.6863,-8.6471
0.06336,8.7018,-8.6392
0.06337,8.7173,-8.6313
0.06338,8.7326,-8.6234
0.06339,8.7479,-8.6154
0.0634,8.7631,-8.6074
0.06341,8.7782,-8.5994
0.06342,8.7932,-8.5914
0.06343,8.8081,-8.5833
0.06344,8.8229,-8.5753
0.06345,8.8377,-8.5672
0.06346,8.8523,-8.5591
0.06347,8.8669,-8.5509
0.06348,8.8814,-8.5428
0.06349,8.8958,-8.5346
0.0635,8.9101,-8.5264
0.06351,8.9243,-8.5182
0.06352,8.9384,-8.5099
0.06353,8.9525,-8.5017
0.06354,8.9664,-8.4934
0.06355,8.9803,-8.4851
0.06356,8.9941,-8.4768
0.06357,9.0077,-8.4684
0.06358,9.0213,-8.4601
0.06359,9.0348,-8.4517
0.0636,9.0483,-8.4433
0.06361,9.0616,-8.4349
0.06362,9.0748,-8.4264
0.06363,9.088,-8.4179
0.06364,9.1011,-8.4094
0.06365,9.114,-8.4009
0.06366,9.1269,-8.3924
0.06367,9.1397,-8.3839
0.06368,9.1524,-8.3753
0.06369,9.165,-8.3667
0.0637,9.1775,-8.3581
0.06371,9.19,-8.3494
0.06372,9.2023,-8.3408
0.06373,9.2146,-8.3321
0.06374,9.2267,-8.3234
0.06375,9.2388,-8.3147
0.06376,9.2508,-8.306
0.06377,9.2627,-8.2972
0.06378,9.2745,-8.2884
0.06379,9.2862,-8.2796
0.0638,9.2978,-8.2708
0.06381,9.3093,-8.262
0.06382,9.3207,-8.2531
0.06383,9.332,-8.2442
0.06384,9.3433,-8.2353
0.06385,9.3544,-8.2264
0.06386,9.3655,-8.2175
0.06387,9.3765,-8.2085
0.06388,9.3873,-8.1995
0.06389,9.3981,-8.1905
0.0639,9.4088,-8.1815
0.06391,9.4194,-8.1725
0.06392,9.4299,-8.1634
0.06393,9.4403,-8.1543
0.06394,9.4506,-8.1452
0.06395,9.4609,-8.1361
0.06396,9.471,-8.1269
0.06397,9.481,-8.1178
0.06398,9.491,-8.1086
0.06399,9.5008,-8.0994
0.064,9.5106,-8.0902
0.06401,9.5202,-8.0809
0.06402,9.5298,-8.0717
0.06403,9.5393,-8.0624
0.06404,9.5486,-8.0531
0.06405,9.5579,-8.0438
0.06406,9.5671,-8.0344
0.06407,9.5762,-8.0251
0.06408,9.5852,-8.0157
0.06409,9.5941,-8.0063
0.0641,9.6029,-7.9968
0.06411,9.6117,-7.9874
0.06412,9.6203,-7.9779
0.06413,9.6288,-7.9685
0.06414,9.6372,-7.959
0.06415,9.6456,-7.9494
0.06416,9.6538,-7.9399
0.06417,9.662,-7.9303
0.06418,9.67,-7.9208
0.06419,9.678,-7.9112
0.0642,9.6858,-7.9016
0.06421,9.6936,-7.8919
0.06422,9.7013,-7.8823
0.06423,9.7088,-7.8726
0.06424,9.7163,-7.8629
0.06425,9.7237,-7.8532
0.06426,9.731,-7.8434
0.06427,9.7382,-7.8337
0.06428,9.7453,-7.8239
0.06429,9.7523,-7.8141
0.0643,9.7592,-7.8043
0.06431,9.766,-7.7945
0.06432,9.7727,-7.7846
0.06433,9.7793,-7.7748
0.06434,9.7858,-7.7649
0.06435,9.7922,-7.755
0.06436,9.7986,-7.745
0.06437,9.8048,-7.7351
0.06438,9.8109,-7.7251
0.06439,9.8169,-7.7151
0.0644,9.8229,-7.7051
0.06441,9.8287,-7.6951
0.06442,9.8345,-7.6851
0.06443,9.8401,-7.675
0.06444,9.8456,-7.6649
0.06445,9.8511,-7.6548
0.06446,9.8564,-7.6447
0.06447,9.8617,-7.6346
0.06448,9.8669,-7.6244
0.06449,9.8719,-7.6143
0.0645,9.8769,-7.6041
0.06451,9.8817,-7.5938
0.06452,9.8865,-7.5836
0.06453,9.8912,-7.5734
0.06454,9.8958,-7.5631
0.06455,9.9002,-7.5528
0.06456,9.9046,-7.5425
0.06457,9.9089,-7.5322
0.06458,9.9131,-7.5218
0.06459,9.9172,-7.5115
0.0646,9.9211,-7.5011
0.06461,9.925,-7.4907
0.06462,9.9288,-7.4803
0.06463,9.9325,-7.4699
0.06464,9.9361,-7.4594
0.06465,9.9396,-7.4489
0.06466,9.943,-7.4385
0.06467,9.9463,-7.4279
0.06468,9.9495,-7.4174
0.06469,9.9526,-7.4069
0.0647,9.9556,-7.3963
0.06471,9.9585,-7.3857
0.06472,9.9613,-7.3751
0.06473,9.964,-7.3645
0.06474,9.9667,-7.3539
0.06475,9.9692,-7.3432
0.06476,9.9716,-7.3326
0.06477,9.9739,-7.3219
0.06478,9.9761,-7.3112
0.06479,9.9782,-7.3004
0.0648,9.9803,-7.2897
0.06481,9.9822,-7.2789
0.06482,9.984,-7.2681
0.06483,9.9857,-7.2573
0.06484,9.9874,-7.2465
0.06485,9.9889,-7.2357
0.06486,9.9903,-7.2248
0.06487,9.9917,-7.214
0.06488,9.9929,-7.2031
0.06489,9.994,-7.1922
0.0649,9.9951,-7.1813
0.06491,9.996,-7.1703
0.06492,9.9968,-7.1594
0.06493,9.9976,-7.1484
0.06494,9.9982,-7.1374
0.06495,9.9988,-7.1264
0.06496,9.9992,-7.1154
0.06497,9.9996,-7.1043
0.06498,9.9998,-7.0932
0.06499,10,-7.0822
0.065,10,-7.0711
0.06501,10,-7.06
0.06502,9.9998,-7.0488
0.06503,9.9996,-7.0377
0.06504,9.9992,-7.0265
0.06505,9.9988,-7.0153
0.06506,9.9982,-7.0041
0.06507,9.9976,-6.9929
0.06508,9.9968,-6.9817
0.06509,9.996,-6.9704
0.0651,9.9951,-6.9591
0.06511,9.994,-6.9478
0.06512,9.9929,-6.9365
0.06513,9.9917,-6.9252
0.06514,9.9903,-6.9139
0.06515,9.9889,-6.9025
0.06516,9.9874,-6.8911
0.06517,9.9857,-6.8797
0.06518,9.984,-6.8683
0.06519,9.9822,-6.8569
0.0652,9.9803,-6.8455
0.06521,9.9782,-6.834
0.06522,9.9761,-6.8225
0.06523,9.9739,-6.811
0.06524,9.9716,-6.7995
0.06525,9.9692,-6.788
0.06526,9.9667,-6.7765
0.06527,9.964,-6.7649
0.06528,9.9613,-6.7533
0.06529,9.9585,-6.7417
0.0653,9.9556,-6.7301
0.06531,9.9526,-6.7185
0.06532,9.9495,-6.7069
0.06533,9.9463,-6.6952
0.06534,9.943,-6.6835
0.06535,9.9396,-6.6718
0.06536,9.9361,-6.6601
0.06537,9.9325,-6.6484
0.06538,9.9288,-6.6367
0.06539,9.925,-6.6249
0.0654,9.9211,-6.6131
0.06541,9.9172,-6.6013
0.06542,9.9131,-6.5895
0.06543,9.9089,-6.5777
0.06544,9.9046,-6.5659
0.06545,9.9002,-6.554
0.06546,9.8958,-6.5421
0.06547,9.8912,-6.5302
0.06548,9.8865,-6.5183
0.06549,9.8817,-6.5064
0.0655,9.8769,-6.4945
0.06551,9.8719,-6.4825
0.06552,9.8669,-6.4706
0.06553,9.8617,-6.4586
0.06554,9.8564,-6.4466
0.06555,9.8511,-6.4346
0.06556,9.8456,-6.4225
0.06557,9.8401,-6.4105
0.06558,9.8345,-6.3984
0.06559,9.8287,-6.3863
0.0656,9.8229,-6.3742
0.06561,9.8169,-6.3621
0.06562,9.8109,-6.35
0.06563,9.8048,-6.3379
0.06564,9.7986,-6.3257
0.06565,9.7922,-6.3135
0.06566,9.7858,-6.3013
0.06567,9.7793,-6.2891
0.06568,9.7727,-6.2769
0.06569,9.766,-6.2647
0.0657,9.7592,-6.2524
0.06571,9.7523,-6.2402
0.06572,9.7453,-6.2279
0.06573,9.7382,-6.2156
0.06574,9.731,-6.2033
0.06575,9.7237,-6.1909
0.06576,9.7163,-6.1786
0.06577,9.7088,-6.1662
0.06578,9.7013,-6.1539
0.06579,9.6936,-6.1415
0.0658,9.6858,-6.1291
0.06581,9.678,-6.1167
0.06582,9.67,-6.1042
0.06583,9.662,-6.0918
0.06584,9.6538,-6.0793
0.06585,9.6456,-6.0668
0.06586,9.6372,-6.0543
0.06587,9.6288,-6.0418
0.06588,9.6203,-6.0293
0.06589,9.6117,-6.0168
0.0659,9.6029,-6.0042
0.06591,9.5941,-5.9916
0.06592,9.5852,-5.979
0.06593,9.5762,-5.9665
0.06594,9.5671,-5.9538
0.06595,9.5579,-5.9412
0.06596,9.5486,-5.9286
0.06597,9.5393,-5.9159
0.06598,9.5298,-5.9032
0.06599,9.5202,-5.8906
0.066,9.5106,-5.8779
0.06601,9.5008,-5.8651
0.06602,9.491,-5.8524
0.06603,9.481,-5.8397
0.06604,9.471,-5.8269
0.06605,9.4609,-5.8141
0.06606,9.4506,-5.8013
0.06607,9.4403,-5.7885
0.06608,9.4299,-5.7757
0.06609,9.4194,-5.7629
0.0661,9.4088,-5.7501
0.06611,9.3981,-5.7372
0.06612,9.3873,-5.7243
0.06613,9.3765,-5.7114
0.06614,9.3655,-5.6985
0.06615,9.3544,-5.6856
0.06616,9.3433,-5.6727
0.06617,9.332,-5.6597
0.06618,9.3207,-5.6468
0.06619,9.3093,-5.6338
0.0662,9.2978,-5.6208
0.06621,9.2862,-5.6078
0.06622,9.2745,-5.5948
0.06623,9.2627,-5.5818
0.06624,9.2508,-5.5688
0.06625,9.2388,-5.5557
0.06626,9.2267,-5.5426
0.06627,9.2146,-5.5296
0.06628,9.2023,-5.5165
0.06629,9.19,-5.5034
0.0663,9.1775,-5.4902
0.06631,9.165,-5.4771
0.06632,9.1524,-5.4639
0.06633,9.1397,-5.4508
0.06634,9.1269,-5.4376
0.06635,9.114,-5.4244
0.06636,9.1011,-5.4112
0.06637,9.088,-5.398
0.06638,9.0748,-5.3848
0.06639,9.0616,-5.3715
0.0664,9.0483,-5.3583
0.06641,9.0348,-5.345
0.06642,9.0213,-5.3317
0.06643,9.0077,-5.3184
0.06644,8.9941,-5.3051
0.06645,8.9803,-5.2918
0.06646,8.9664,-5.2785
0.06647,8.9525,-5.2651
0.06648,8.9384,-5.2517
0.06649,8.9243,-5.2384
0.0665,8.9101,-5.225
0.06651,8.8958,-5.2116
0.06652,8.8814,-5.1982
0.06653,8.8669,-5.1847
0.06654,8.8523,-5.1713
0.06655,8.8377,-5.1579
0.06656,8.8229,-5.1444
0.06657,8.8081,-5.1309
0.06658,8.7932,-5.1174
0.06659,8.7782,-5.1039
0.0666,8.7631,-5.0904
0.06661,8.7479,-5.0769
0.06662,8.7326,-5.0633
0.06663,8.7173,-5.0498
0.06664,8.7018,-5.0362
0.06665,8.6863,-5.0227
0.06666,8.6707,-5.0091
0.06667,8.655,-4.9955
0.06668,8.6392,-4.9819
0.06669,8.6234,-4.9682
0.0667,8.6074,-4.9546
0.06671,8.5914,-4.9409
0.06672,8.5753,-4.9273
0.06673,8.5591,-4.9136
0.06674,8.5428,-4.8999
0.06675,8.5264,-4.8862
0.06676,8.5099,-4.8725
0.06677,8.4934,-4.8588
0.06678,8.4768,-4.845
0.06679,8.4601,-4.8313
0.0668,8.4433,-4.8175
0.06681,8.4264,-4.8038
0.06682,8.4094,-4.79
0.06683,8.3924,-4.7762
0.06684,8.3753,-4.7624
0.06685,8.3581,-4.7486
0.06686,8.3408,-4.7347
0.06687,8.3234,-4.7209
0.06688,8.306,-4.707
0.06689,8.2884,-4.6932
0.0669,8.2708,-4.6793
0.06691,8.2531,-4.6654
0.06692,8.2353,-4.6515
0.06693,8.2175,-4.6376
0.06694,8.1995,-4.6237
0.06695,8.1815,-4.6097
0.06696,8.1634,-4.5958
0.06697,8.1452,-4.5818
0.06698,8.1269,-4.5679
0.06699,8.1086,-4.5539
0.067,8.0902,-4.5399
0.06701,8.0717,-4.5259
0.06702,8.0531,-4.5119
0.06703,8.0344,-4.4979
0.06704,8.0157,-4.4838
0.06705,7.9968,-4.4698
0.06706,7.9779,-4.4557
0.06707,7.959,-4.4417
0.06708,7.9399,-4.4276
0.06709,7.9208,-4.4135
0.0671,7.9016,-4.3994
0.06711,7.8823,-4.3853
0.06712,7.8629,-4.3712
0.06713,7.8434,-4.357
0.06714,7.8239,-4.3429
0.06715,7.8043,-4.3287
0.06716,7.7846,-4.3146
0.06717,7.7649,-4.3004
0.06718,7.745,-4.2862
0.06719,7.7251,-4.272
0.0672,7.7051,-4.2578
0.06721,7.6851,-4.2436
0.06722,7.6649,-4.2293
0.06723,7.6447,-4.2151
0.06724,7.6244,-4.2009
0.06725,7.6041,-4.1866
0.06726,7.5836,-4.1723
0.06727,7.5631,-4.158
0.06728,7.5425,-4.1438
0.06729,7.5218,-4.1295
0.0673,7.5011,-4.1151
0.06731,7.4803,-4.1008
0.06732,7.4594,-4.0865
0.06733,7.4385,-4.0721
0.06734,7.4174,-4.0578
0.06735,7.3963,-4.0434
0.06736,7.3751,-4.0291
0.06737,7.3539,-4.0147
0.06738,7.3326,-4.0003
0.06739,7.3112,-3.9859
0.0674,7.2897,-3.9715
0.06741,7.2681,-3.9571
0.06742,7.2465,-3.9426
0.06743,7.2248,-3.9282
0.06744,7.2031,-3.9137
0.06745,7.1813,-3.8993
0.06746,7.1594,-3.8848
0.06747,7.1374,-3.8703
0.06748,7.1154,-3.8558
0.06749,7.0932,-3.8413
0.0675,7.0711,-3.8268
0.06751,7.0488,-3.8123
0.06752,7.0265,-3.7978
0.06753,7.0041,-3.7833
0.06754,6.9817,-3.7687
0.06755,6.9591,-3.7542
0.06756,6.9365,-3.7396
0.06757,6.9139,-3.725
0.06758,6.8911,-3.7104
0.06759,6.8683,-3.6958
0.0676,6.8455,-3.6812
0.06761,6.8225,-3.6666
0.06762,6.7995,-3.652
0.06763,6.7765,-3.6374
0.06764,6.7533,-3.6228
0.06765,6.7301,-3.6081
0.06766,6.7069,-3.5935
0.06767,6.6835,-3.5788
0.06768,6.6601,-3.5641
0.06769,6.6367,-3.5494
0.0677,6.6131,-3.5347
0.06771,6.5895,-3.5201
0.06772,6.5659,-3.5053
0.06773,6.5421,-3.4906
0.06774,6.5183,-3.4759
0.06775,6.4945,-3.4612
0.06776,6.4706,-3.4464
0.06777,6.4466,-3.4317
0.06778,6.4225,-3.4169
0.06779,6.3984,-3.4022
0.0678,6.3742,-3.3874
0.06781,6.35,-3.3726
0.06782,6.3257,-3.3578
0.06783,6.3013,-3.343
0.06784,6.2769,-3.3282
0.06785,6.2524,-3.3134
0.06786,6.2279,-3.2986
0.06787,6.2033,-3.2837
0.06788,6.1786,-3.2689
0.06789,6.1539,-3.254
0.0679,6.1291,-3.2392
0.06791,6.1042,-3.2243
0.06792,6.0793,-3.2094
0.06793,6.0543,-3.1946
0.06794,6.0293,-3.1797
0.06795,6.0042,-3.1648
0.06796,5.979,-3.1499
0.06797,5.9538,-3.135
0.06798,5.9286,-3.12
0.06799,5.9032,-3.1051
0.068,5.8779,-3.0902
0.06801,5.8524,-3.0752
0.06802,5.8269,-3.0603
0.06803,5.8013,-3.0453
0.06804,5.7757,-3.0304
0.06805,5.7501,-3.0154
0.06806,5.7243,-3.0004
0.06807,5.6985,-2.9854
0.06808,5.6727,-2.9704
0.06809,5.6468,-2.9554
0.0681,5.6208,-2.9404
0.06811,5.5948,-2.9254
0.06812,5.5688,-2.9104
0.06813,5.5426,-2.8953
0.06814,5.5165,-2.8803
0.06815,5.4902,-2.8652
